  Time                 , V(VG)                , V(VD)                , V(VMAX)              , -I(Riman)            
  1.446121760510e-005  ,3.538347009290e+000  ,4.991785738858e+000  ,1.604565923598e+000  ,3.222255347158e+000  
  1.456122227811e-005  ,3.540282095727e+000  ,4.991846238303e+000  ,1.603969328350e+000  ,3.245389656843e+000  
  1.466122695111e-005  ,3.542177470704e+000  ,4.991904924087e+000  ,1.603297316193e+000  ,3.268100732312e+000  
  1.476123162411e-005  ,3.544033327959e+000  ,4.991959882101e+000  ,1.602721240641e+000  ,3.290403887055e+000  
  1.486123629712e-005  ,3.545848588763e+000  ,4.992015657009e+000  ,1.602178385890e+000  ,3.312308306179e+000  
  1.496124097012e-005  ,3.547624947531e+000  ,4.992073347714e+000  ,1.601496726970e+000  ,3.333808664093e+000  
  1.506124564313e-005  ,3.549365044663e+000  ,4.992129173156e+000  ,1.600739460023e+000  ,3.354909391047e+000  
  1.516125031613e-005  ,3.551069023528e+000  ,4.992181170186e+000  ,1.600085796790e+000  ,3.375625544380e+000  
  1.526125498913e-005  ,3.552735634267e+000  ,4.992233987835e+000  ,1.599474162301e+000  ,3.395966398273e+000  
  1.536125966214e-005  ,3.554365816294e+000  ,4.992289208419e+000  ,1.598738559670e+000  ,3.415926651744e+000  
  1.546126433514e-005  ,3.555963917664e+000  ,4.992341821151e+000  ,1.597891215121e+000  ,3.435508562282e+000  
  1.556126900815e-005  ,3.557528227631e+000  ,4.992391114896e+000  ,1.597191175995e+000  ,3.454732067629e+000  
  1.566127368115e-005  ,3.559058370444e+000  ,4.992440913252e+000  ,1.596525023772e+000  ,3.473600913935e+000  
  1.576127835415e-005  ,3.560555002049e+000  ,4.992493084996e+000  ,1.595742593674e+000  ,3.492111091524e+000  
  1.586128302716e-005  ,3.562021998955e+000  ,4.992542948664e+000  ,1.594882516203e+000  ,3.510267577314e+000  
  1.596128770016e-005  ,3.563458636678e+000  ,4.992589027644e+000  ,1.594116934881e+000  ,3.528083018270e+000  
  1.606129237317e-005  ,3.564862565106e+000  ,4.992636241850e+000  ,1.593442198469e+000  ,3.545568134874e+000  
  1.616129704617e-005  ,3.566236800286e+000  ,4.992685412611e+000  ,1.592600147184e+000  ,3.562715713470e+000  
  1.626130171918e-005  ,3.567582970188e+000  ,4.992732583460e+000  ,1.591691039005e+000  ,3.579530347330e+000  
  1.636130639218e-005  ,3.568901133425e+000  ,4.992776195551e+000  ,1.590908120459e+000  ,3.596026401512e+000  
  1.646131106518e-005  ,3.570189857151e+000  ,4.992820610190e+000  ,1.590175076093e+000  ,3.612212116615e+000  
  1.656131573819e-005  ,3.571449929180e+000  ,4.992867494554e+000  ,1.589327295308e+000  ,3.628081802617e+000  
  1.666132041119e-005  ,3.572685450154e+000  ,4.992911961080e+000  ,1.588372747209e+000  ,3.643636678138e+000  
  1.676132508420e-005  ,3.573894607434e+000  ,4.992953071092e+000  ,1.587573345863e+000  ,3.658895926068e+000  
  1.686132975720e-005  ,3.575076811960e+000  ,4.992994791005e+000  ,1.586815454530e+000  ,3.673862678572e+000  
  1.696133443020e-005  ,3.576232633765e+000  ,4.993038942581e+000  ,1.585949119577e+000  ,3.688532457171e+000  
  1.706133910321e-005  ,3.577365940675e+000  ,4.993080762079e+000  ,1.584987189028e+000  ,3.702907420312e+000  
  1.716134377621e-005  ,3.578474975726e+000  ,4.993118910214e+000  ,1.584181856887e+000  ,3.717004152088e+000  
  1.726134844922e-005  ,3.579558963104e+000  ,4.993158359889e+000  ,1.583420564784e+000  ,3.730829256954e+000  
  1.736135312222e-005  ,3.580618275725e+000  ,4.993200211107e+000  ,1.582542950528e+000  ,3.744376659153e+000  
  1.746135779523e-005  ,3.581657000298e+000  ,4.993239739504e+000  ,1.581559817926e+000  ,3.757646850065e+000  
  1.756136246823e-005  ,3.582673347313e+000  ,4.993275950975e+000  ,1.580733834406e+000  ,3.770658403934e+000  
  1.766136714123e-005  ,3.583666598514e+000  ,4.993312792950e+000  ,1.579953699251e+000  ,3.783414160495e+000  
  1.776137181424e-005  ,3.584637275855e+000  ,4.993352099887e+000  ,1.579070019644e+000  ,3.795909384682e+000  
  1.786137648724e-005  ,3.585589098276e+000  ,4.993389164742e+000  ,1.578093861249e+000  ,3.808145654744e+000  
  1.796138116025e-005  ,3.586520282823e+000  ,4.993422594055e+000  ,1.577276478405e+000  ,3.820139044391e+000  
  1.806138583325e-005  ,3.587429918157e+000  ,4.993457398998e+000  ,1.576505465288e+000  ,3.831895596712e+000  
  1.816139050625e-005  ,3.588318372226e+000  ,4.993494636106e+000  ,1.575621176308e+000  ,3.843408970853e+000  
  1.826139517926e-005  ,3.589189603816e+000  ,4.993529627772e+000  ,1.574633775661e+000  ,3.854679106128e+000  
  1.836139985226e-005  ,3.590041787402e+000  ,4.993561346577e+000  ,1.573805518107e+000  ,3.865724020503e+000  
  1.846140452527e-005  ,3.590874117280e+000  ,4.993593759870e+000  ,1.573024958634e+000  ,3.876546129630e+000  
  1.856140919827e-005  ,3.591687088696e+000  ,4.993628660082e+000  ,1.572143970122e+000  ,3.887140447485e+000  
  1.866141387128e-005  ,3.592484293048e+000  ,4.993661403601e+000  ,1.571172809241e+000  ,3.897507999326e+000  
  1.876141854428e-005  ,3.593263766998e+000  ,4.993690991969e+000  ,1.570358175621e+000  ,3.907666085891e+000  
  1.886142321728e-005  ,3.594024742192e+000  ,4.993721397154e+000  ,1.569585383883e+000  ,3.917616509385e+000  
  1.896142789029e-005  ,3.594767757355e+000  ,4.993754299689e+000  ,1.568709062732e+000  ,3.927354063376e+000  
  1.906143256329e-005  ,3.595496402410e+000  ,4.993785051863e+000  ,1.567743386970e+000  ,3.936879496492e+000  
  1.916143723630e-005  ,3.596208878097e+000  ,4.993812223988e+000  ,1.566939626498e+000  ,3.946208258663e+000  
  1.926144190930e-005  ,3.596904082468e+000  ,4.993840853690e+000  ,1.566185602946e+000  ,3.955345686977e+000  
  1.936144658230e-005  ,3.597582376906e+000  ,4.993871961889e+000  ,1.565322353853e+000  ,3.964285090658e+000  
  1.946145125531e-005  ,3.598247546523e+000  ,4.993900947763e+000  ,1.564358188827e+000  ,3.973025629115e+000  
  1.956145592831e-005  ,3.598897743588e+000  ,4.993926731752e+000  ,1.563554226511e+000  ,3.981584494269e+000  
  1.966146060132e-005  ,3.599532058829e+000  ,4.993953300875e+000  ,1.562799233479e+000  ,3.989963509901e+000  
  1.976146527432e-005  ,3.600150962251e+000  ,4.993982378225e+000  ,1.561947489449e+000  ,3.998157371588e+000  
  1.986146994733e-005  ,3.600757875664e+000  ,4.994009423299e+000  ,1.561008292471e+000  ,4.006166359762e+000  
  1.996147462033e-005  ,3.601350823641e+000  ,4.994033386034e+000  ,1.560226180969e+000  ,4.014006955686e+000  
  2.006147929333e-005  ,3.601928939159e+000  ,4.994058252103e+000  ,1.559486804716e+000  ,4.021680393441e+000  
  2.016148396634e-005  ,3.602492739530e+000  ,4.994085633800e+000  ,1.558647263492e+000  ,4.029181168343e+000  
  2.026148863934e-005  ,3.603045758913e+000  ,4.994109875150e+000  ,1.557762577264e+000  ,4.036512089313e+000  
  2.036149331235e-005  ,3.603584889982e+000  ,4.994133807389e+000  ,1.556959896791e+000  ,4.043683091502e+000  
  2.046149798535e-005  ,3.604111659040e+000  ,4.994157784600e+000  ,1.556178669531e+000  ,4.050694907010e+000  
  2.056150265835e-005  ,3.604625988302e+000  ,4.994181070194e+000  ,1.555387838126e+000  ,4.057550422025e+000  
  2.066150733136e-005  ,3.605128011088e+000  ,4.994204288038e+000  ,1.554594837028e+000  ,4.064252585079e+000  
  2.076151200436e-005  ,3.605618162982e+000  ,4.994227119069e+000  ,1.553798793471e+000  ,4.070803502367e+000  
  2.086151667737e-005  ,3.606096645576e+000  ,4.994249486027e+000  ,1.553005531900e+000  ,4.077205270975e+000  
  2.096152135037e-005  ,3.606563669324e+000  ,4.994272347275e+000  ,1.552186467943e+000  ,4.083459159159e+000  
  2.106152602337e-005  ,3.607020677188e+000  ,4.994293458894e+000  ,1.551383284730e+000  ,4.089569107875e+000  
  2.116153069638e-005  ,3.607465897477e+000  ,4.994314323058e+000  ,1.550635165138e+000  ,4.095540884449e+000  
  2.126153536938e-005  ,3.607900793342e+000  ,4.994335440724e+000  ,1.549874096866e+000  ,4.101375235379e+000  
  2.136154004239e-005  ,3.608324442183e+000  ,4.994355598304e+000  ,1.549114868370e+000  ,4.107074671820e+000  
  2.146154471539e-005  ,3.608738137567e+000  ,4.994376051654e+000  ,1.548351242992e+000  ,4.112641468727e+000  
  2.156154938840e-005  ,3.609141647522e+000  ,4.994395908871e+000  ,1.547590576527e+000  ,4.118077923398e+000  
  2.166155406140e-005  ,3.609535255616e+000  ,4.994415377819e+000  ,1.546837116268e+000  ,4.123386565117e+000  
  2.176155873440e-005  ,3.609919026539e+000  ,4.994435319448e+000  ,1.546060181653e+000  ,4.128567196696e+000  
  2.186156340741e-005  ,3.610294309642e+000  ,4.994453705043e+000  ,1.545297393844e+000  ,4.133623851852e+000  
  2.196156808041e-005  ,3.610659522460e+000  ,4.994471879098e+000  ,1.544584020239e+000  ,4.138561616405e+000  
  2.206157275342e-005  ,3.611015876176e+000  ,4.994490137855e+000  ,1.543861850081e+000  ,4.143381498745e+000  
  2.216157742642e-005  ,3.611362984971e+000  ,4.994507968454e+000  ,1.543137918289e+000  ,4.148084925153e+000  
  2.226158209942e-005  ,3.611701270910e+000  ,4.994525586999e+000  ,1.542414612200e+000  ,4.152674448667e+000  
  2.236158677243e-005  ,3.612030981540e+000  ,4.994542879050e+000  ,1.541694077297e+000  ,4.157151943459e+000  
  2.246159144543e-005  ,3.612352248132e+000  ,4.994559821410e+000  ,1.540979305407e+000  ,4.161519055820e+000  
  2.256159611844e-005  ,3.612665265743e+000  ,4.994576463650e+000  ,1.540271961955e+000  ,4.165778478586e+000  
  2.266160079144e-005  ,3.612970095976e+000  ,4.994593686644e+000  ,1.539537555361e+000  ,4.169930102916e+000  
  2.276160546445e-005  ,3.613268043108e+000  ,4.994610166316e+000  ,1.538784696243e+000  ,4.173974925535e+000  
  2.286161013745e-005  ,3.613558689048e+000  ,4.994623959191e+000  ,1.538139032648e+000  ,4.177922082897e+000  
  2.296161481045e-005  ,3.613839793322e+000  ,4.994640053100e+000  ,1.537515096180e+000  ,4.181773074410e+000  
  2.306161948346e-005  ,3.614114282021e+000  ,4.994656536475e+000  ,1.536777302436e+000  ,4.185521720568e+000  
  2.316162415646e-005  ,3.614381672598e+000  ,4.994670217373e+000  ,1.536113414774e+000  ,4.189177009539e+000  
  2.326162882947e-005  ,3.614641172802e+000  ,4.994684529968e+000  ,1.535478877787e+000  ,4.192740403048e+000  
  2.336163350247e-005  ,3.614893223378e+000  ,4.994700573477e+000  ,1.534782193681e+000  ,4.196208202671e+000  
  2.346163817547e-005  ,3.615140158350e+000  ,4.994715017471e+000  ,1.534043513270e+000  ,4.199580966779e+000  
  2.356164284848e-005  ,3.615380367706e+000  ,4.994727213767e+000  ,1.533425585381e+000  ,4.202868808259e+000  
  2.366164752148e-005  ,3.615613096126e+000  ,4.994740542275e+000  ,1.532839782735e+000  ,4.206074110551e+000  
  2.376165219449e-005  ,3.615838895732e+000  ,4.994755282217e+000  ,1.532176211302e+000  ,4.209191334495e+000  
  2.386165686749e-005  ,3.616059244982e+000  ,4.994769084333e+000  ,1.531476359833e+000  ,4.212221678137e+000  
  2.396166154050e-005  ,3.616273647443e+000  ,4.994780939227e+000  ,1.530858024195e+000  ,4.215173119264e+000  
  2.406166621350e-005  ,3.616481238144e+000  ,4.994793234160e+000  ,1.530277525806e+000  ,4.218046468980e+000  
  2.416167088650e-005  ,3.616682608773e+000  ,4.994807054590e+000  ,1.529629071520e+000  ,4.220838947146e+000  
  2.426167555951e-005  ,3.616879213120e+000  ,4.994819516133e+000  ,1.528946419270e+000  ,4.223550579091e+000  
  2.436168023251e-005  ,3.617070282297e+000  ,4.994830509742e+000  ,1.528354142163e+000  ,4.226190142855e+000  
  2.446168490552e-005  ,3.617255049113e+000  ,4.994841920614e+000  ,1.527799408772e+000  ,4.228758081992e+000  
  2.456168957852e-005  ,3.617434005472e+000  ,4.994854708390e+000  ,1.527177443412e+000  ,4.231251603370e+000  
  2.466169425152e-005  ,3.617608528122e+000  ,4.994866349819e+000  ,1.526520335605e+000  ,4.233670538039e+000  
  2.476169892453e-005  ,3.617777988440e+000  ,4.994876597608e+000  ,1.525944104489e+000  ,4.236022847564e+000  
  2.486170359753e-005  ,3.617941703546e+000  ,4.994887198416e+000  ,1.525402987254e+000  ,4.238309054041e+000  
  2.496170827054e-005  ,3.618100272182e+000  ,4.994898850925e+000  ,1.524802833015e+000  ,4.240526426802e+000  
  2.506171294354e-005  ,3.618254506637e+000  ,4.994909761584e+000  ,1.524188607777e+000  ,4.242676599489e+000  
  2.516171761655e-005  ,3.618404284348e+000  ,4.994919209818e+000  ,1.523622223997e+000  ,4.244763809564e+000  
  2.526172228955e-005  ,3.618548432307e+000  ,4.994929180092e+000  ,1.523098151450e+000  ,4.246791155860e+000  
  2.536172696255e-005  ,3.618687962063e+000  ,4.994940226422e+000  ,1.522512403004e+000  ,4.248754982654e+000  
  2.546173163556e-005  ,3.618823575074e+000  ,4.994950242904e+000  ,1.521914404983e+000  ,4.250656434859e+000  
  2.556173630856e-005  ,3.618955157499e+000  ,4.994959802170e+000  ,1.521333715301e+000  ,4.252497736408e+000  
  2.566174098157e-005  ,3.619082781271e+000  ,4.994967883144e+000  ,1.520831644722e+000  ,4.254284956620e+000  
  2.576174565457e-005  ,3.619204592550e+000  ,4.994976827032e+000  ,1.520361321288e+000  ,4.256019925513e+000  
  2.586175032757e-005  ,3.619322101724e+000  ,4.994987894855e+000  ,1.519776625074e+000  ,4.257695485284e+000  
  2.596175500058e-005  ,3.619436922679e+000  ,4.994996569691e+000  ,1.519168041043e+000  ,4.259312628963e+000  
  2.606175967358e-005  ,3.619547906476e+000  ,4.995005258132e+000  ,1.518624120060e+000  ,4.260877648083e+000  
  2.616176434659e-005  ,3.619655193521e+000  ,4.995012812201e+000  ,1.518147327830e+000  ,4.262394548182e+000  
  2.626176901959e-005  ,3.619757727369e+000  ,4.995020852058e+000  ,1.517690294611e+000  ,4.263863248866e+000  
  2.636177369259e-005  ,3.619856336638e+000  ,4.995030397390e+000  ,1.517146598960e+000  ,4.265278847474e+000  
  2.646177836560e-005  ,3.619952158117e+000  ,4.995038712367e+000  ,1.516595205914e+000  ,4.266644020976e+000  
  2.656178303860e-005  ,3.620044595664e+000  ,4.995046550277e+000  ,1.516065255029e+000  ,4.267960764247e+000  
  2.666178771161e-005  ,3.620133837395e+000  ,4.995054287780e+000  ,1.515564951982e+000  ,4.269231452154e+000  
  2.676179238461e-005  ,3.620219544409e+000  ,4.995060794865e+000  ,1.515120297557e+000  ,4.270460714432e+000  
  2.686179705762e-005  ,3.620300832085e+000  ,4.995068058342e+000  ,1.514685321916e+000  ,4.271647839699e+000  
  2.696180173062e-005  ,3.620378518627e+000  ,4.995077292910e+000  ,1.514150090721e+000  ,4.272787321062e+000  
  2.706180640362e-005  ,3.620454774253e+000  ,4.995084241022e+000  ,1.513597001727e+000  ,4.273880202959e+000  
  2.716181107663e-005  ,3.620527689054e+000  ,4.995091085113e+000  ,1.513113741996e+000  ,4.274932826393e+000  
  2.726181574963e-005  ,3.620597849422e+000  ,4.995097939377e+000  ,1.512659016138e+000  ,4.275945399112e+000  
  2.736182042264e-005  ,3.620664950616e+000  ,4.995104544086e+000  ,1.512203629782e+000  ,4.276918860825e+000  
  2.746182509564e-005  ,3.620729061024e+000  ,4.995110235466e+000  ,1.511786124440e+000  ,4.277856325445e+000  
  2.756182976864e-005  ,3.620789013243e+000  ,4.995116677013e+000  ,1.511377950845e+000  ,4.278758397050e+000  
  2.766183444165e-005  ,3.620846186779e+000  ,4.995125023754e+000  ,1.510865845915e+000  ,4.279618651053e+000  
  2.776183911465e-005  ,3.620902043347e+000  ,4.995131211193e+000  ,1.510359179277e+000  ,4.280439778034e+000  
  2.786184378766e-005  ,3.620955442735e+000  ,4.995137050365e+000  ,1.509896945509e+000  ,4.281225517088e+000  
  2.796184846066e-005  ,3.621006450934e+000  ,4.995142823298e+000  ,1.509466544104e+000  ,4.281977062339e+000  
  2.806185313367e-005  ,3.621054813061e+000  ,4.995148579331e+000  ,1.509044411260e+000  ,4.282695784567e+000  
  2.816185780667e-005  ,3.621100545776e+000  ,4.995154377666e+000  ,1.508621579245e+000  ,4.283381712402e+000  
  2.826186247967e-005  ,3.621143896898e+000  ,4.995159202240e+000  ,1.508226895319e+000  ,4.284037391931e+000  
  2.836186715268e-005  ,3.621183779195e+000  ,4.995164679258e+000  ,1.507846276331e+000  ,4.284663790141e+000  
  2.846187182568e-005  ,3.621221591081e+000  ,4.995171617231e+000  ,1.507376351902e+000  ,4.285254617947e+000  
  2.856187649869e-005  ,3.621258370123e+000  ,4.995176799467e+000  ,1.506907410227e+000  ,4.285813167216e+000  
  2.866188117169e-005  ,3.621292717944e+000  ,4.995181825105e+000  ,1.506492218922e+000  ,4.286343357761e+000  
  2.876188584469e-005  ,3.621325151866e+000  ,4.995186905203e+000  ,1.506098519744e+000  ,4.286845287837e+000  
  2.886189051770e-005  ,3.621355445609e+000  ,4.995191787580e+000  ,1.505704184466e+000  ,4.287319625675e+000  
  2.896189519070e-005  ,3.621383562042e+000  ,4.995196801970e+000  ,1.505308286660e+000  ,4.287766686470e+000  
  2.906189986371e-005  ,3.621409759303e+000  ,4.995201661603e+000  ,1.504910068164e+000  ,4.288186829770e+000  
  2.916190453671e-005  ,3.621434057961e+000  ,4.995206361823e+000  ,1.504515823400e+000  ,4.288580680039e+000  
  2.926190920972e-005  ,3.621456516032e+000  ,4.995210994567e+000  ,1.504127549108e+000  ,4.288949179700e+000  
  2.936191388272e-005  ,3.621477159647e+000  ,4.995215519980e+000  ,1.503744210744e+000  ,4.289292745114e+000  
  2.946191855572e-005  ,3.621496112888e+000  ,4.995219067843e+000  ,1.503397993467e+000  ,4.289614297040e+000  
  2.956192322873e-005  ,3.621512230952e+000  ,4.995223334985e+000  ,1.503066592735e+000  ,4.289914600156e+000  
  2.966192790173e-005  ,3.621526839795e+000  ,4.995229060337e+000  ,1.502645384185e+000  ,4.290187156553e+000  
  2.976193257474e-005  ,3.621541003203e+000  ,4.995232991824e+000  ,1.502227286150e+000  ,4.290435326883e+000  
  2.986193724774e-005  ,3.621553079924e+000  ,4.995236795740e+000  ,1.501871565477e+000  ,4.290662849394e+000  
  2.996194192074e-005  ,3.621564211883e+000  ,4.995240906307e+000  ,1.501517363621e+000  ,4.290869391201e+000  
  3.006194659375e-005  ,3.621573130209e+000  ,4.995244396667e+000  ,1.501172912095e+000  ,4.291055848819e+000  
  3.016195126675e-005  ,3.621580947891e+000  ,4.995248730390e+000  ,1.500818768529e+000  ,4.291221776374e+000  
  3.026195593976e-005  ,3.621587049993e+000  ,4.995252277306e+000  ,1.500466573924e+000  ,4.291367817270e+000  
  3.036196061276e-005  ,3.621591862936e+000  ,4.995255912643e+000  ,1.500120261874e+000  ,4.291494645891e+000  
  3.046196528577e-005  ,3.621595329406e+000  ,4.995259512345e+000  ,1.499777581268e+000  ,4.291602674714e+000  
  3.056196995877e-005  ,3.621597469191e+000  ,4.995263007426e+000  ,1.499439188693e+000  ,4.291692318972e+000  
  3.066197463177e-005  ,3.621598314996e+000  ,4.995266433946e+000  ,1.499104945698e+000  ,4.291764214151e+000  
  3.076197930478e-005  ,3.621597898805e+000  ,4.995269797445e+000  ,1.498773699281e+000  ,4.291818785687e+000  
  3.086198397778e-005  ,3.621596267894e+000  ,4.995273078868e+000  ,1.498445915687e+000  ,4.291856573886e+000  
  3.096198865079e-005  ,3.621593443277e+000  ,4.995276293980e+000  ,1.498121516986e+000  ,4.291877873699e+000  
  3.106199332379e-005  ,3.621589465333e+000  ,4.995279436992e+000  ,1.497800538313e+000  ,4.291883204189e+000  
  3.116199799679e-005  ,3.621584366795e+000  ,4.995282509416e+000  ,1.497483108528e+000  ,4.291873008730e+000  
  3.126200266980e-005  ,3.621578182247e+000  ,4.995285516667e+000  ,1.497169044454e+000  ,4.291847778874e+000  
  3.136200734280e-005  ,3.621570939985e+000  ,4.995288456607e+000  ,1.496858343063e+000  ,4.291807883569e+000  
